anio,mes,sentido,total_veh_pagan,total_veh_exon,total_veh_eva
"2019","6","2","167","8","0"
"2019","6","2","163","5","0"
"2019","6","2","1166","11","0"
"2019","6","0","586","9","0"
"2019","6","1","580","2","0"
"2019","6","0","258","7","0"
"2019","6","1","259","6","0"
"2019","6","0","540","10","0"
"2019","6","1","568","13","0"
"2019","6","0","341","8","0"
"2019","6","1","344","9","0"
"2019","6","0","1823","25","1"
"2019","6","1","1709","28","5"
"2019","6","0","604","5","0"
"2019","6","1","629","7","0"
"2019","6","0","858","0","0"
"2019","6","1","828","0","0"
"2019","6","0","366","0","0"
"2019","6","1","362","3","0"
"2019","6","0","1686","6","0"
"2019","6","1","1663","4","0"
"2019","6","0","963","6","0"
"2019","6","1","933","0","0"
"2019","6","0","2431","29","0"
"2019","6","1","2589","29","0"
"2019","6","0","336","336","0"
"2019","6","1","347","347","0"
"2019","6","0","1244","1244","0"
"2019","6","1","1230","1230","0"
"2019","6","0","0","3680","0"
"2019","6","0","310","310","0"
"2019","6","1","283","283","0"
"2019","6","0","498","498","0"
"2019","6","1","517","517","0"
"2019","6","0","1541","1541","0"
"2019","6","1","1643","1643","0"
"2019","6","0","466","466","0"
"2019","6","1","0","542","0"
"2019","6","0","486","486","0"
"2019","6","1","474","474","0"
"2019","6","0","484","484","0"
"2019","6","1","496","496","0"
"2019","6","0","0","1013","0"
"2019","6","1","931","931","0"
"2019","6","0","186","3","0"
"2019","6","1","188","2","0"
"2019","6","0","2108","12","0"
"2019","6","1","2077","18","0"
"2019","6","0","3321","22","0"
"2019","6","1","3245","17","0"
"2019","6","0","1644","15","3"
"2019","6","1","1600","14","2"
"2019","6","0","894","9","0"
"2019","6","0","1842","32","0"
"2019","6","0","2377","15","0"
"2019","6","1","2317","12","0"
"2019","6","0","2262","26","0"
"2019","6","1","2186","24","0"
"2019","6","0","3996","22","0"
"2019","6","1","3940","40","0"
"2019","6","0","2921","31","0"
"2019","6","1","2861","29","0"
"2019","6","0","4529","38","0"
"2019","6","1","4332","37","0"
"2019","6","0","2748","20","0"
"2019","6","1","2689","23","0"
"2019","6","0","4051","37","0"
"2019","6","1","3935","33","0"
"2019","6","0","5792","41","0"
"2019","6","0","3156","35","0"
"2019","6","1","3706","42","0"
"2019","6","0","320","8","0"
"2019","6","1","332","8","0"
"2019","6","0","1166","4","0"
"2019","6","0","543","5","0"
"2019","6","0","661","31","0"
"2019","6","0","817","19","0"
"2019","6","0","1242","11","0"
"2019","6","0","4591","45","0"
"2019","6","1","4333","38","0"
"2019","6","0","1564","4","0"
"2019","6","0","2618","12","0"
"2019","6","1","2539","10","0"
"2019","6","0","3424","31","0"
"2019","6","1","3442","23","0"
"2019","6","0","723","10","0"
"2019","6","1","623","9","0"
"2019","6","0","447","4","0"
"2019","6","1","398","4","0"
"2019","6","0","352","2","0"
"2019","6","1","271","0","0"
"2019","6","0","582","10","0"
"2019","6","1","502","9","0"
"2019","6","0","717","3","0"
"2019","6","1","722","1","0"
"2019","6","2","494","0","0"
"2019","6","0","198","0","0"
"2019","6","1","296","0","0"
"2019","6","2","905","13","0"
"2019","6","0","441","9","0"
"2019","6","1","464","4","0"
"2019","6","2","225","2","0"
"2019","6","2","224","5","0"
"2019","6","2","449","7","0"
"2019","6","2","1154","15","0"
"2019","6","0","560","6","0"
"2019","6","1","594","9","0"
"2019","6","0","238","7","0"
"2019","6","1","231","7","0"
"2019","6","0","587","9","0"
"2019","6","1","557","5","0"
"2019","6","0","325","19","0"
"2019","6","1","326","18","0"
"2019","6","0","3859","62","0"
"2019","6","1","3792","58","1"
"2019","6","0","599","5","0"
"2019","6","1","572","3","0"
"2019","6","0","839","2","0"
"2019","6","1","840","2","0"
"2019","6","0","363","2","0"
"2019","6","1","351","1","0"
"2019","6","0","1877","5","0"
"2019","6","1","1852","2","0"
"2019","6","0","1058","10","0"
"2019","6","1","1040","0","0"
"2019","6","0","2532","29","0"
"2019","6","1","2654","22","0"
"2019","6","0","418","418","0"
"2019","6","1","343","343","0"
"2019","6","0","1332","1332","0"
"2019","6","1","1260","1260","0"
"2019","6","0","0","4146","0"
"2019","6","0","320","320","0"
"2019","6","1","268","268","0"
"2019","6","0","643","643","0"
"2019","6","1","629","629","0"
"2019","6","0","1031","1031","0"
"2019","6","1","869","869","0"
"2019","6","0","623","623","0"
"2019","6","1","0","485","0"
"2019","6","0","621","621","0"
"2019","6","1","603","603","0"
"2019","6","0","459","459","0"
"2019","6","1","468","468","0"
"2019","6","0","0","1140","0"
"2019","6","1","1093","1093","0"
"2019","6","0","200","2","0"
"2019","6","1","230","0","0"
"2019","6","0","2171","16","0"
"2019","6","1","2226","15","0"
"2019","6","0","3497","28","0"
"2019","6","1","3335","28","0"
"2019","6","0","1805","11","2"
"2019","6","1","1626","9","2"
"2019","6","0","962","9","0"
"2019","6","0","2321","13","0"
"2019","6","0","2490","11","0"
"2019","6","1","2356","10","0"
"2019","6","0","2348","23","0"
"2019","6","1","2185","22","0"
"2019","6","0","4025","12","0"
"2019","6","1","4082","25","0"
"2019","6","0","3002","25","0"
"2019","6","1","2843","22","0"
"2019","6","0","4652","32","0"
"2019","6","1","4498","30","0"
"2019","6","0","2875","19","0"
"2019","6","1","2875","19","0"
"2019","6","0","4355","36","0"
"2019","6","1","4188","35","0"
"2019","6","0","6126","40","0"
"2019","6","0","3187","39","0"
"2019","6","1","3789","52","0"
"2019","6","0","310","8","0"
"2019","6","1","306","10","0"
"2019","6","0","1213","4","0"
"2019","6","0","600","6","0"
"2019","6","0","681","20","0"
"2019","6","0","854","21","0"
"2019","6","0","1499","2","0"
"2019","6","0","4845","32","0"
"2019","6","1","4867","35","0"
"2019","6","0","1776","5","0"
"2019","6","0","2869","10","0"
"2019","6","1","2908","14","0"
"2019","6","0","3965","31","0"
"2019","6","1","3895","24","0"
"2019","6","0","1135","7","0"
"2019","6","1","1046","6","0"
"2019","6","0","379","4","0"
"2019","6","1","351","7","0"
"2019","6","0","264","4","0"
"2019","6","1","264","4","0"
"2019","6","0","605","7","0"
"2019","6","1","553","8","0"
"2019","6","0","717","2","0"
"2019","6","1","760","3","0"
"2019","6","2","643","0","0"
"2019","6","0","306","0","0"
"2019","6","1","337","0","0"
"2019","6","2","895","16","0"
"2019","6","0","408","6","0"
"2019","6","1","487","10","0"
"2019","6","2","156","2","0"
"2019","6","2","217","3","0"
"2019","6","2","373","5","0"
"2019","6","2","1211","12","0"
"2019","6","0","612","7","0"
"2019","6","1","599","5","0"
"2019","6","0","288","12","0"
"2019","6","1","289","11","0"
"2019","6","0","644","12","0"
"2019","6","1","729","13","0"
"2019","6","0","358","9","0"
"2019","6","1","328","8","0"
"2019","6","0","3803","46","1"
"2019","6","1","3873","45","1"
"2019","6","0","648","6","0"
"2019","6","1","702","5","0"
"2019","6","0","869","0","0"
"2019","6","1","939","1","0"
"2019","6","0","439","5","0"
"2019","6","1","444","5","0"
"2019","6","0","2019","2","0"
"2019","6","1","2028","1","0"
"2019","6","0","1204","13","0"
"2019","6","1","1159","0","0"
"2019","6","0","2593","25","0"
"2019","6","1","2783","32","0"
"2019","6","0","413","413","0"
"2019","6","1","448","448","0"
"2019","6","0","1444","1444","0"
"2019","6","1","1412","1412","0"
"2019","6","0","0","3897","0"
"2019","6","0","357","357","0"
"2019","6","1","289","289","0"
"2019","6","0","629","629","0"
"2019","6","1","648","648","0"
"2019","6","0","1746","1746","0"
"2019","6","1","1848","1848","0"
"2019","6","0","635","635","0"
"2019","6","1","0","588","0"
"2019","6","0","589","589","0"
"2019","6","1","609","609","0"
"2019","6","0","570","570","0"
"2019","6","1","614","614","0"
"2019","6","0","0","1090","0"
"2019","6","1","1119","1119","0"
"2019","6","0","217","5","0"
"2019","6","1","228","6","0"
"2019","6","0","2327","16","0"
"2019","6","1","2389","12","0"
"2019","6","0","4005","22","0"
"2019","6","1","3660","19","0"
"2019","6","0","2477","11","1"
"2019","6","1","1759","10","2"
"2019","6","0","1186","9","0"
"2019","6","0","2215","18","0"
"2019","6","0","2525","10","0"
"2019","6","1","2321","13","0"
"2019","6","0","2361","26","0"
"2019","6","1","2149","28","0"
"2019","6","0","4364","12","0"
"2019","6","1","4028","44","0"
"2019","6","0","3090","26","0"
"2019","6","1","2835","31","0"
"2019","6","0","5048","41","0"
"2019","6","1","4821","38","0"
"2019","6","0","2934","24","0"
"2019","6","1","2810","25","0"
"2019","6","0","4808","48","0"
"2019","6","1","4536","53","0"
"2019","6","0","7204","44","0"
"2019","6","0","3575","46","0"
"2019","6","1","4238","49","0"
"2019","6","0","339","2","0"
"2019","6","1","346","2","0"
"2019","6","0","1363","4","0"
"2019","6","0","643","6","0"
"2019","6","0","754","16","0"
"2019","6","0","1073","20","0"
"2019","6","0","1528","7","0"
"2019","6","0","5093","36","0"
"2019","6","1","5007","30","0"
"2019","6","0","1589","6","0"
"2019","6","0","2756","7","0"
"2019","6","1","2898","9","0"
"2019","6","0","3635","20","0"
"2019","6","1","3710","18","0"
"2019","6","0","1008","7","0"
"2019","6","1","1089","9","0"
"2019","6","0","386","8","0"
"2019","6","1","369","9","0"
"2019","6","0","269","0","0"
"2019","6","1","290","3","0"
"2019","6","0","515","5","0"
"2019","6","1","570","7","0"
"2019","6","0","699","2","0"
"2019","6","1","762","1","0"
"2019","6","2","512","0","0"
"2019","6","0","260","0","0"
"2019","6","1","252","0","0"
"2019","6","2","869","19","0"
"2019","6","0","456","12","0"
"2019","6","1","413","7","0"
"2019","6","2","178","4","0"
"2019","6","2","149","4","0"
"2019","6","2","327","8","0"
"2019","6","2","1202","10","0"
"2019","6","0","583","3","0"
"2019","6","1","619","7","0"
"2019","6","0","278","14","0"
"2019","6","1","263","14","0"
"2019","6","0","536","9","0"
"2019","6","1","582","3","0"
"2019","6","0","344","20","0"
"2019","6","1","403","20","0"
"2019","6","0","3623","16","1"
"2019","6","1","3665","14","0"
"2019","6","0","663","3","0"
"2019","6","1","567","1","0"
"2019","6","0","818","1","0"
"2019","6","1","926","1","0"
"2019","6","0","382","3","0"
"2019","6","1","413","2","0"
"2019","6","0","1964","2","0"
"2019","6","1","1903","0","0"
"2019","6","0","1279","16","1"
"2019","6","1","1123","0","0"
"2019","6","0","2606","24","0"
"2019","6","1","2805","14","0"
"2019","6","0","378","378","0"
"2019","6","1","406","406","0"
"2019","6","0","1221","1221","0"
"2019","6","1","1333","1333","0"
"2019","6","0","0","4291","0"
"2019","6","0","299","299","0"
"2019","6","1","285","285","0"
"2019","6","0","516","516","0"
"2019","6","1","495","495","0"
"2019","6","0","1507","1507","0"
"2019","6","1","1472","1472","0"
"2019","6","0","530","530","0"
"2019","6","1","0","609","0"
"2019","6","0","520","520","0"
"2019","6","1","482","482","0"
"2019","6","0","556","556","0"
"2019","6","1","521","521","0"
"2019","6","0","0","1097","0"
"2019","6","1","1078","1078","0"
"2019","6","0","238","3","0"
"2019","6","1","182","3","0"
"2019","6","0","2105","17","0"
"2019","6","1","2043","19","0"
"2019","6","0","3519","18","0"
"2019","6","1","3138","25","0"
"2019","6","0","1894","6","2"
"2019","6","1","1535","14","2"
"2019","6","0","1119","4","0"
"2019","6","0","2614","12","0"
"2019","6","0","2654","10","0"
"2019","6","1","2282","11","0"
"2019","6","0","2499","16","0"
"2019","6","1","2062","15","0"
"2019","6","0","4477","15","0"
"2019","6","1","4021","27","0"
"2019","6","0","3152","16","0"
"2019","6","1","2752","17","0"
"2019","6","0","5175","36","0"
"2019","6","1","4545","41","0"
"2019","6","0","2475","21","0"
"2019","6","1","2427","23","0"
"2019","6","0","6131","40","0"
"2019","6","1","5159","41","0"
"2019","6","0","8424","58","0"
"2019","6","0","3618","44","0"
"2019","6","1","4008","47","0"
"2019","6","0","376","3","0"
"2019","6","1","330","4","0"
"2019","6","0","1148","7","0"
"2019","6","0","574","1","0"
"2019","6","0","639","16","0"
"2019","6","0","994","17","0"
"2019","6","0","1143","13","0"
"2019","6","0","4271","23","0"
"2019","6","1","4426","19","0"
"2019","6","0","1417","3","0"
"2019","6","0","2497","8","0"
"2019","6","1","2236","9","0"
"2019","6","0","2727","17","0"
"2019","6","1","2681","14","0"
"2019","6","0","1093","10","0"
"2019","6","1","1083","10","0"
"2019","6","0","425","11","0"
"2019","6","1","354","12","0"
"2019","6","0","316","3","0"
"2019","6","1","245","3","0"
"2019","6","0","636","5","0"
"2019","6","1","500","5","0"
"2019","6","0","630","4","0"
"2019","6","1","607","4","0"
"2019","6","2","519","0","0"
"2019","6","0","243","0","0"
"2019","6","1","276","0","0"
"2019","6","2","798","33","0"
"2019","6","0","417","16","0"
"2019","6","1","381","17","0"
"2019","6","2","119","6","0"
"2019","6","2","150","6","0"
"2019","6","2","269","12","0"
"2019","6","2","1059","8","0"
"2019","6","0","587","6","0"
"2019","6","1","472","2","0"
"2019","6","0","281","11","0"
"2019","6","1","278","10","0"
"2019","6","0","637","12","0"
"2019","6","1","666","18","0"
"2019","6","0","260","10","0"
"2019","6","1","248","10","0"
"2019","6","0","3361","23","1"
"2019","6","1","3313","20","0"
"2019","6","0","551","4","0"
"2019","6","1","524","2","0"
"2019","6","0","714","0","0"
"2019","6","1","690","0","0"
"2019","6","0","317","3","0"
"2019","6","1","459","2","0"
"2019","6","0","1876","6","0"
"2019","6","1","1906","5","0"
"2019","6","0","1110","11","0"
"2019","6","1","1089","0","0"
"2019","6","0","2118","23","0"
"2019","6","1","2684","18","0"
"2019","6","0","410","410","0"
"2019","6","1","440","440","0"
"2019","6","0","1327","1327","0"
"2019","6","1","1201","1201","0"
"2019","6","0","0","3132","0"
"2019","6","0","250","250","0"
"2019","6","1","242","242","0"
"2019","6","0","538","538","0"
"2019","6","1","682","682","0"
"2019","6","0","1158","1158","0"
"2019","6","1","1135","1135","0"
"2019","6","0","560","560","0"
"2019","6","1","0","634","0"
"2019","6","0","465","465","0"
"2019","6","1","632","632","0"
"2019","6","0","546","546","0"
"2019","6","1","484","484","0"
"2019","6","0","0","1082","0"
"2019","6","1","1138","1138","0"
"2019","6","0","176","4","0"
"2019","6","1","228","2","0"
"2019","6","0","1913","16","0"
"2019","6","1","2243","17","0"
"2019","6","0","2825","20","0"
"2019","6","1","4175","18","1"
"2019","6","0","1484","10","0"
"2019","6","1","2324","8","3"
"2019","6","0","1059","7","0"
"2019","6","0","2480","14","0"
"2019","6","0","2129","3","0"
"2019","6","1","2172","8","0"
"2019","6","0","2108","21","0"
"2019","6","1","2112","27","0"
"2019","6","0","3765","21","0"
"2019","6","1","3679","41","0"
"2019","6","0","2686","19","0"
"2019","6","1","2622","23","0"
"2019","6","0","4020","32","0"
"2019","6","1","4615","40","0"
"2019","6","0","1458","27","0"
"2019","6","1","1645","21","0"
"2019","6","0","5569","26","0"
"2019","6","1","6550","39","0"
"2019","6","0","5587","58","0"
"2019","6","0","2535","50","0"
"2019","6","1","4776","50","0"
"2019","6","0","348","5","0"
"2019","6","1","435","4","0"
"2019","6","0","1421","9","0"
"2019","6","0","681","1","0"
"2019","6","0","761","9","0"
"2019","6","0","881","13","0"
"2019","6","0","1380","11","0"
"2019","6","0","4444","44","0"
"2019","6","1","4290","32","0"
"2019","6","0","1721","5","0"
"2019","6","0","2546","15","0"
"2019","6","1","2425","12","0"
"2019","6","0","3492","29","0"
"2019","6","1","3375","22","0"
"2019","6","0","926","7","0"
"2019","6","1","910","9","0"
"2019","6","0","296","5","0"
"2019","6","1","344","4","0"
"2019","6","0","224","0","0"
"2019","6","1","204","1","0"
"2019","6","0","516","8","0"
"2019","6","1","512","7","0"
"2019","6","0","701","2","0"
"2019","6","1","666","3","0"
"2019","6","2","583","0","0"
"2019","6","0","304","0","0"
"2019","6","1","279","0","0"
"2019","6","2","823","21","0"
"2019","6","0","425","10","0"
"2019","6","1","398","11","0"
"2019","6","2","137","4","0"
"2019","6","2","142","3","0"
"2019","6","2","279","7","0"
"2019","6","2","1241","18","0"
"2019","6","0","591","9","0"
"2019","6","1","650","9","0"
"2019","6","0","255","7","0"
"2019","6","1","228","7","0"
"2019","6","0","649","7","0"
"2019","6","1","535","5","0"
"2019","6","0","284","16","0"
"2019","6","1","278","15","0"
"2019","6","0","4206","61","0"
"2019","6","1","4169","53","2"
"2019","6","0","616","7","0"
"2019","6","1","684","7","0"
"2019","6","0","1032","0","0"
"2019","6","1","921","0","0"
"2019","6","0","363","4","0"
"2019","6","1","350","3","0"
"2019","6","0","1826","7","0"
"2019","6","1","1760","4","0"
"2019","6","0","989","14","0"
"2019","6","1","1054","1","1"
"2019","6","0","2546","33","0"
"2019","6","1","2485","30","0"
"2019","6","0","329","329","0"
"2019","6","1","285","285","0"
"2019","6","0","1261","1261","0"
"2019","6","1","1292","1292","0"
"2019","6","0","0","4038","0"
"2019","6","0","178","178","0"
"2019","6","1","200","200","0"
"2019","6","0","528","528","0"
"2019","6","1","471","471","0"
"2019","6","0","1608","1608","0"
"2019","6","1","1613","1613","0"
"2019","6","0","499","499","0"
"2019","6","1","0","473","0"
"2019","6","0","513","513","0"
"2019","6","1","478","478","0"
"2019","6","0","489","489","0"
"2019","6","1","524","524","0"
"2019","6","0","0","946","0"
"2019","6","1","907","907","0"
"2019","6","0","226","3","0"
"2019","6","1","211","2","0"
"2019","6","0","1924","19","0"
"2019","6","1","1999","18","0"
"2019","6","0","3322","22","0"
"2019","6","1","3143","20","0"
"2019","6","0","1597","7","1"
"2019","6","1","1799","5","2"
"2019","6","0","1037","5","0"
"2019","6","0","2401","17","0"
"2019","6","0","1745","12","0"
"2019","6","1","2176","8","0"
"2019","6","0","1468","17","0"
"2019","6","1","1974","15","0"
"2019","6","0","3631","15","0"
"2019","6","1","3956","38","0"
"2019","6","0","2216","25","0"
"2019","6","1","2713","25","0"
"2019","6","0","3900","35","0"
"2019","6","1","4201","24","0"
"2019","6","0","2251","17","0"
"2019","6","1","2362","16","0"
"2019","6","0","4410","28","0"
"2019","6","1","4333","25","0"
"2019","6","0","5457","84","0"
"2019","6","0","2713","36","0"
"2019","6","1","3525","45","0"
"2019","6","0","322","1","0"
"2019","6","1","296","1","0"
"2019","6","0","920","19","0"
"2019","6","0","620","2","0"
"2019","6","0","712","15","0"
"2019","6","0","838","20","0"
"2019","6","0","1422","6","0"
"2019","6","0","4533","42","0"
"2019","6","1","4519","36","0"
